OverallQual,LotFrontage,SalePrice,OverallCond,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,TotRmsAbvGrd,GarageArea,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea
6,,188000,5,8000,1995,1996,0.0,554,773,773,885,1658,8,431,84,0,0,0,0
7,80.0,205000,6,10480,1976,1976,660.0,400,803,1098,866,1964,8,483,69,0,0,0,0
5,73.0,129900,7,7100,1957,1957,0.0,108,816,816,0,816,5,308,0,0,0,0,0
5,66.0,134500,7,8923,1953,2006,0.0,365,1008,1008,0,1008,6,240,18,0,0,0,0
5,90.0,117000,7,5400,1954,2000,0.0,418,833,833,0,833,4,326,0,0,0,0,0
8,93.0,318000,5,12085,2007,2007,328.0,730,1734,1734,0,1734,7,928,0,0,0,0,0
8,,184100,5,7750,2002,2002,0.0,55,408,779,640,1419,7,527,0,0,0,0,0
5,57.0,130000,7,9764,1967,2003,0.0,192,894,894,0,894,5,450,0,0,0,0,0
5,85.0,140000,6,13825,1958,1987,0.0,533,533,1021,580,1601,6,300,34,0,0,0,0
5,70.0,133700,5,7560,1959,1959,0.0,671,1040,1040,0,1040,6,286,0,252,0,0,0
6,59.0,118400,5,8263,1920,1950,0.0,1012,1012,1012,0,1012,6,308,22,112,0,0,0
7,84.0,212900,5,10084,2005,2006,196.0,1528,1552,1552,0,1552,7,782,20,0,0,0,0
4,,112000,3,8926,1956,1956,0.0,672,672,960,0,960,5,288,0,0,0,160,0
5,50.0,118000,9,9405,1947,2008,0.0,698,698,698,0,698,4,0,200,0,0,0,0
7,,163900,5,9125,1992,1992,170.0,384,384,812,670,1482,7,392,25,0,0,0,0
4,60.0,115000,5,10434,1955,1955,0.0,1005,1005,1005,0,1005,5,672,0,0,0,0,0
7,53.0,174000,5,3684,2007,2007,130.0,1373,1373,1555,0,1555,7,660,20,0,0,0,0
7,182.0,259000,5,14572,2004,2004,0.0,230,1530,1530,0,1530,7,630,36,0,0,0,0
7,59.0,215000,5,11796,2004,2005,0.0,847,847,847,1112,1959,8,434,48,0,0,0,0
5,60.0,140000,5,7200,1980,1980,180.0,0,936,936,0,936,4,672,0,0,0,0,0
4,65.0,135000,3,7804,1928,1950,0.0,500,1122,1328,653,1981,7,576,44,0,0,0,0
5,63.0,93500,5,10712,1991,1992,0.0,762,974,974,0,974,5,0,28,0,0,0,0
6,90.0,117500,4,9900,1880,1950,0.0,1008,1008,1178,1032,2210,8,205,48,0,0,0,0
8,80.0,239500,5,9828,1995,1995,0.0,544,1128,1142,878,2020,8,466,155,0,0,0,0
6,57.0,169000,5,8773,1997,1997,0.0,916,916,916,684,1600,7,460,38,0,0,0,0
6,60.0,102000,5,6180,1926,1950,0.0,960,960,986,0,986,5,180,128,0,0,0,0
6,80.0,119000,5,9600,1950,1950,0.0,752,1032,1032,220,1252,6,288,0,96,0,0,0
5,54.0,94000,8,6342,1875,1996,0.0,780,780,780,240,1020,6,0,0,176,0,0,0
6,,196000,5,9819,1977,1977,0.0,0,1567,1567,0,1567,5,714,32,0,0,0,0
5,98.0,144000,5,8731,1920,1950,0.0,270,915,1167,0,1167,6,495,0,216,0,126,0
5,60.0,139000,7,7350,1951,1951,0.0,100,952,952,0,952,4,840,0,0,0,0,0
5,,197500,7,10304,1976,1976,44.0,399,780,1088,780,1868,9,484,96,0,0,0,0
8,77.0,424870,5,9965,2006,2007,340.0,316,1466,1466,1362,2828,11,1052,144,0,0,0,0
5,,80000,3,9000,1959,1959,0.0,718,1006,1006,0,1006,5,0,24,0,0,0,0
4,60.0,80000,4,12180,1941,1950,0.0,324,672,672,252,924,5,280,0,0,0,0,0
5,52.0,149000,6,6240,1928,1950,0.0,1042,1042,1042,534,1576,8,225,0,0,0,0,0
6,,180000,5,11200,1985,1985,85.0,40,1298,1298,0,1298,5,403,26,0,0,0,0
7,75.0,174500,7,12000,1941,1950,0.0,429,704,860,704,1564,7,234,0,0,0,0,0
7,,116900,7,5700,1926,1950,0.0,572,572,572,539,1111,5,288,0,176,0,0,0
7,50.0,143000,9,9000,1920,1988,0.0,26,650,832,650,1482,7,324,0,0,0,0,0
6,57.0,124000,5,8280,1950,1950,0.0,932,932,932,0,932,4,306,0,214,0,0,0
5,134.0,149900,4,17755,1959,1959,132.0,1290,1466,1466,0,1466,6,528,140,0,0,100,0
6,90.0,230000,7,14115,1956,2004,0.0,230,1073,1811,0,1811,6,470,0,280,0,0,0
6,,120500,8,5890,1930,2007,0.0,278,816,816,0,816,5,432,0,96,0,0,0
7,,201800,6,13700,1965,1988,288.0,410,864,902,918,1820,8,492,84,0,0,273,0
5,90.0,218000,8,10768,1976,2004,0.0,280,1437,1437,0,1437,6,528,21,0,0,180,0
5,85.0,179900,8,9350,1965,1999,0.0,586,1219,1265,0,1265,6,502,92,0,96,0,0
7,34.0,230000,5,5001,2007,2008,166.0,410,1314,1314,0,1314,6,626,62,0,0,0,0
8,92.0,235128,5,11932,2007,2008,186.0,1580,1580,1580,0,1580,7,830,24,0,0,0,0
6,76.0,185000,6,9120,1974,1974,270.0,459,901,943,933,1876,8,540,69,0,0,0,0
6,24.0,146000,5,2280,1978,1978,0.0,544,855,855,601,1456,7,440,0,0,0,0,0
6,,224000,7,14778,1954,2006,72.0,568,1296,1640,0,1640,7,924,0,0,216,0,0
5,109.0,129000,5,8724,1968,1968,0.0,402,894,894,0,894,5,450,0,0,0,0,0
4,60.0,108959,4,12900,1969,1969,0.0,0,1198,1258,0,1258,6,400,0,0,0,0,0
5,,194000,7,16157,1978,1978,0.0,289,1360,1432,0,1432,5,588,180,0,0,0,0
7,79.0,233170,5,9541,2009,2009,268.0,1502,1502,1502,0,1502,7,644,114,0,0,0,0
8,64.0,245350,5,10475,2008,2008,72.0,1694,1694,1694,0,1694,7,776,33,0,0,0,0
6,58.0,173000,5,10852,2000,2000,0.0,173,959,959,712,1671,7,472,38,0,0,0,0
6,120.0,235000,7,13728,1935,1986,0.0,501,1127,1236,872,2108,7,540,0,0,0,90,0
10,118.0,625000,5,35760,1995,1996,1378.0,543,1930,1831,1796,3627,10,807,76,0,0,0,0
6,76.0,171000,6,9880,1977,1977,0.0,574,1096,1118,0,1118,6,358,0,0,0,0,576
6,76.0,163000,6,9120,1958,1958,0.0,599,1261,1261,0,1261,6,433,0,0,0,288,0
7,35.0,171900,5,4017,2006,2007,0.0,625,625,625,625,1250,5,625,54,0,0,0,0
5,138.0,200500,6,18030,1946,1994,0.0,977,1598,1636,971,3086,12,0,0,0,0,0,0
6,80.0,239000,8,16560,1932,1950,0.0,449,952,1170,1175,2345,9,360,0,0,0,0,0
8,85.0,285000,5,10678,1992,2000,337.0,983,1683,2129,743,2872,9,541,33,0,0,0,0
5,37.0,119500,5,6951,1984,1985,0.0,218,876,923,0,923,5,264,0,0,0,0,0
6,,115000,8,3950,1926,2004,0.0,350,818,818,406,1224,5,210,0,116,0,0,0
5,54.0,154900,6,7681,1921,1950,0.0,731,731,820,523,1343,7,186,0,102,0,0,0
5,77.0,93000,5,8335,1954,1954,0.0,0,0,1124,0,1124,5,0,36,190,0,0,0
7,,250000,5,11170,1990,1991,0.0,0,1216,1298,1216,2514,8,693,0,0,0,0,0
8,64.0,392500,5,5587,2008,2008,186.0,120,1600,1652,0,1652,5,482,53,0,153,0,0
10,160.0,745000,5,15623,1996,1996,0.0,300,2396,2411,2065,4476,10,813,78,0,0,0,555
5,60.0,120000,6,10800,1920,1950,0.0,299,1120,1130,0,1130,5,720,0,0,0,0,0
5,50.0,186700,4,35133,1963,1963,226.0,413,1572,1572,0,1572,5,995,263,0,0,263,0
5,60.0,104900,7,9738,1924,1950,0.0,392,784,949,272,1221,7,392,0,236,0,0,0
3,107.0,95000,5,10615,1900,1970,0.0,538,978,1014,685,1699,7,420,74,0,0,0,0
8,89.0,262000,5,12461,1994,1995,0.0,168,1624,1624,0,1624,5,757,114,192,0,0,0
7,68.0,195000,5,8935,2002,2002,95.0,831,831,831,829,1660,7,493,68,0,0,0,0
7,60.0,189000,5,7500,1999,1999,0.0,994,994,1028,776,1804,7,442,60,0,0,0,0
4,,168000,4,32463,1961,1975,149.0,90,1249,1622,0,1622,7,1356,0,0,0,0,0
8,24.0,174000,5,2645,1999,2000,456.0,776,776,764,677,1441,5,492,0,0,0,0,0
5,60.0,125000,8,9600,1925,1994,0.0,702,702,842,630,1472,6,250,0,84,0,0,0
6,,165000,5,4500,1999,1999,425.0,341,1224,1224,0,1224,5,402,304,0,0,0,0
6,80.0,158000,7,9364,1969,1969,143.0,292,663,663,689,1352,7,299,36,0,0,0,0
6,51.0,176000,5,8029,2005,2005,0.0,728,728,728,728,1456,8,400,24,0,0,0,0
7,58.0,219210,5,14054,2006,2006,0.0,879,879,879,984,1863,9,660,17,0,0,0,0
7,65.0,144000,6,8850,1916,1950,0.0,815,815,815,875,1690,7,225,0,330,0,0,0
7,70.0,178000,5,9100,2001,2001,0.0,1212,1212,1212,0,1212,6,573,0,0,0,0,0
4,75.0,148000,5,11235,1963,1979,51.0,504,1051,1382,0,1382,6,459,82,0,0,0,0
4,71.0,116050,5,9353,1970,1970,0.0,864,864,864,0,864,5,280,0,0,0,0,0
7,80.0,197900,5,10400,1998,1998,0.0,866,866,866,913,1779,6,546,36,0,0,0,0
5,50.0,117000,8,6000,1925,1997,0.0,884,884,884,464,1348,5,216,0,208,0,0,0
7,75.0,213000,5,9750,2000,2001,171.0,1630,1630,1630,0,1630,6,451,234,0,0,0,0
5,78.0,153500,6,10140,1975,1975,0.0,268,1056,1074,0,1074,6,495,88,0,0,0,0
7,90.0,271900,7,14684,1990,1991,234.0,1496,2158,2196,0,2196,7,701,70,0,0,0,0
4,,107000,4,8900,1966,1966,0.0,0,1056,1056,0,1056,5,384,42,0,0,0,0
6,70.0,200000,5,9135,2003,2003,120.0,1342,1682,1700,0,1700,7,544,23,0,0,0,0
5,70.0,140000,7,7763,1962,1980,0.0,319,931,1283,0,1283,6,506,0,0,0,0,0
8,85.0,290000,5,10182,2006,2006,420.0,440,1660,1660,0,1660,8,500,50,0,0,0,0
6,70.0,189000,5,11218,1992,1992,0.0,1055,1055,1055,790,1845,8,462,104,0,0,0,0
8,152.0,164000,7,12134,1988,2005,0.0,132,559,1080,672,1752,8,492,12,0,0,0,0
4,50.0,113000,6,9340,1941,1950,0.0,328,672,672,0,672,4,234,113,0,0,0,0
4,,145000,9,10246,1965,2001,0.0,0,648,960,0,960,3,364,0,0,0,0,0
5,69.0,134500,5,10205,1962,1962,0.0,141,925,999,0,999,6,300,72,0,0,0,0
5,99.0,125000,5,7094,1966,1966,0.0,340,894,894,0,894,5,384,0,0,0,0,0
6,68.0,112000,5,8930,1978,1978,0.0,0,0,1318,584,1902,8,539,0,0,0,0,0
8,72.0,229456,5,8640,2009,2009,72.0,364,1300,1314,0,1314,6,552,112,0,0,0,0
4,52.0,80500,5,6240,1947,1950,0.0,0,0,672,240,912,3,0,0,0,0,0,0
6,21.0,91500,5,1680,1971,1971,236.0,672,672,672,546,1218,7,0,0,0,0,0,0
5,66.0,115000,5,7800,1964,1964,0.0,0,912,912,0,912,5,288,0,0,0,0,0
5,55.0,134000,5,8250,1968,1968,0.0,210,952,1211,0,1211,5,322,63,0,0,0,0
6,78.0,143000,6,10496,1949,1950,320.0,844,1040,1168,678,1846,7,315,0,0,0,0,0
5,89.0,137900,3,10680,1951,1951,44.0,1380,2136,2136,0,2136,7,528,30,0,0,0,0
7,60.0,184000,5,15384,2004,2005,0.0,64,788,788,702,1490,8,388,75,0,0,0,0
6,65.0,145000,8,10482,1958,1958,63.0,81,588,1138,0,1138,6,264,0,0,0,0,0
6,86.0,214000,5,14598,2007,2007,74.0,894,894,894,1039,1933,9,668,18,0,0,0,0
5,72.0,147000,8,8872,1965,2008,300.0,317,912,912,0,912,5,576,240,0,0,0,0
9,65.0,367294,5,8769,2008,2008,766.0,162,1702,1702,0,1702,7,1052,72,0,0,224,0
5,70.0,127000,5,7910,1960,1960,0.0,409,1075,1507,0,1507,7,404,0,0,0,0,0
5,,190000,5,18890,1977,1977,1.0,652,1361,1361,1259,2620,12,600,24,145,0,0,0
5,70.0,132500,6,7728,1962,1962,120.0,303,1106,1190,0,1190,6,540,18,0,0,0,0
4,70.0,101800,5,9842,1962,1962,0.0,0,0,1224,0,1224,6,462,0,0,0,0,0
5,,142000,5,12160,1959,1959,180.0,188,1188,1188,0,1188,6,531,0,0,0,0,0
5,55.0,130000,6,8525,1911,1950,0.0,940,940,1024,940,1964,7,0,192,0,0,0,0
5,96.0,138887,5,13132,1914,1950,0.0,747,747,892,892,1784,9,180,40,0,0,0,0
7,36.0,175500,5,2628,2003,2003,106.0,764,764,764,862,1626,6,474,27,0,0,0,0
7,41.0,195000,5,12393,2004,2005,0.0,847,847,847,1101,1948,8,434,48,0,0,0,0
6,63.0,142500,5,13072,2005,2005,0.0,1141,1141,1141,0,1141,6,484,0,0,0,0,0
8,64.0,265900,5,9037,2006,2006,32.0,1048,1476,1484,0,1484,6,472,33,0,0,0,0
7,65.0,224900,5,8158,2003,2003,252.0,334,884,884,884,1768,8,543,63,0,0,0,0
7,83.0,248328,6,9849,2007,2007,0.0,1689,1689,1689,0,1689,7,954,56,0,0,0,0
7,85.0,170000,6,10625,1974,1974,81.0,0,1053,1173,0,1173,6,528,120,0,0,0,0
10,107.0,465000,5,13891,2006,2006,,690,2076,2076,0,2076,7,850,229,0,0,0,0
8,,230000,7,11435,1929,1950,0.0,792,792,792,725,1517,7,400,0,0,0,0,0
6,78.0,178000,7,12090,1984,2003,74.0,585,585,1140,728,1868,7,477,112,0,0,147,0
7,65.0,186500,5,8125,2005,2006,0.0,756,756,756,797,1553,6,615,45,0,0,0,0
6,,169900,5,12328,1976,1976,335.0,473,1012,1034,0,1034,6,888,0,0,0,0,0
6,60.0,129500,5,9600,1917,1950,0.0,416,735,1134,924,2058,8,396,0,259,0,0,0
5,60.0,119000,7,7200,1950,1950,0.0,246,876,988,0,988,6,276,80,0,0,0,0
7,93.0,244000,5,11160,1968,1968,0.0,1045,2110,2110,0,2110,8,522,0,0,0,0,0
7,,171750,5,3136,2003,2003,163.0,1405,1405,1405,0,1405,6,478,36,0,0,0,0
5,62.0,130000,6,9858,1968,1968,0.0,354,864,874,0,874,5,288,0,0,0,0,0
7,,294000,7,17542,1974,2003,0.0,36,1192,1516,651,2167,9,518,47,0,0,0,0
7,60.0,165400,5,6931,2003,2004,92.0,746,746,760,896,1656,7,397,128,0,0,0,0
6,52.0,127500,6,6240,1931,1950,0.0,459,884,959,408,1367,6,560,0,0,0,120,0
8,91.0,301500,5,14303,1994,1994,554.0,672,1986,1987,0,1987,7,691,36,0,0,0,0
5,56.0,99900,8,4060,1922,1950,0.0,864,864,864,0,864,4,0,96,0,0,0,0
7,59.0,190000,5,9587,2005,2005,182.0,201,856,1166,0,1166,5,400,0,0,0,0,0
6,65.0,151000,8,9750,1969,1969,0.0,14,1054,1054,0,1054,6,460,0,0,0,80,0
6,,181000,5,24682,1999,1999,0.0,841,841,892,783,1675,7,502,103,0,0,0,0
5,80.0,128900,6,9600,1956,1956,0.0,546,1050,1050,0,1050,5,338,0,0,0,0,0
4,,161500,5,11250,1957,1989,0.0,1104,1104,1104,684,1788,8,304,0,0,0,0,0
6,60.0,180500,6,13515,1919,1950,0.0,764,764,1060,764,1824,8,520,0,126,0,0,0
6,34.0,181000,5,4060,1998,1999,0.0,1139,1405,1337,0,1337,5,511,68,0,0,0,0
7,35.0,183900,5,3735,1999,1999,218.0,241,691,713,739,1452,6,506,34,0,0,0,0
7,60.0,122000,4,10120,1910,1950,0.0,925,925,964,925,1889,9,308,0,264,0,0,0
9,89.0,378500,5,13214,2008,2009,0.0,2002,2002,2018,0,2018,10,746,76,0,0,0,0
8,,381000,9,14100,1935,1997,632.0,536,728,1968,1479,3447,11,1014,12,0,0,0,0
5,78.0,144000,5,11344,1958,1958,180.0,414,874,874,650,1524,7,315,0,0,0,0,0
7,,260000,6,23595,1979,1979,0.0,74,1332,1332,192,1524,4,586,0,0,0,0,0
6,,185750,7,9156,1968,1968,0.0,1489,1489,1489,0,1489,7,462,0,0,0,0,0
5,,137000,6,13526,1965,1965,114.0,0,935,935,0,935,5,288,0,0,0,0,0
6,124.0,177000,7,11512,1959,2006,84.0,300,1019,1357,0,1357,5,312,0,0,0,163,0
5,53.0,139000,6,5362,1910,2003,0.0,661,661,661,589,1250,8,552,0,81,0,0,0
5,95.0,137000,5,11345,1948,1950,567.0,708,928,928,992,1920,10,400,0,0,0,0,0
6,,162000,6,12936,1972,1972,0.0,130,723,735,660,1395,6,497,116,0,0,0,0
6,,197900,5,17871,1967,1976,359.0,1152,1680,1724,0,1724,7,480,0,0,0,0,0
8,75.0,237000,5,9473,2002,2002,,324,1128,1128,903,2031,7,577,211,0,0,0,0
4,60.0,68400,4,7500,1920,1950,0.0,698,698,698,430,1128,6,528,0,164,0,0,0
7,67.0,227000,5,9808,2002,2002,110.0,785,1573,1573,0,1573,6,544,72,0,0,0,0
7,50.0,180000,5,8049,1990,1990,54.0,256,1309,1339,0,1339,6,484,58,0,0,90,0
5,61.0,150500,7,8800,1977,2008,0.0,364,1040,1040,0,1040,5,484,0,0,0,288,0
6,94.0,139000,5,9400,1971,1971,0.0,912,912,912,912,1824,8,0,0,0,0,0,0
6,50.0,169000,7,9638,1919,1990,0.0,804,804,1699,748,2447,10,336,0,42,0,116,0
6,50.0,132500,6,6000,1939,1950,0.0,780,780,825,587,1412,6,280,0,0,0,0,0
6,,143000,5,9790,1963,1963,451.0,678,1328,1328,0,1328,6,528,26,0,0,0,0
5,,190000,5,36500,1964,1964,621.0,812,1624,1582,0,1582,7,390,198,0,0,0,0
8,40.0,278000,5,5664,2000,2000,0.0,343,1501,1659,0,1659,5,499,59,0,0,0,0
8,86.0,281000,5,11065,2006,2006,788.0,1085,1085,1120,850,1970,8,753,74,0,0,0,0
5,,180500,7,14112,1964,1964,86.0,138,1152,1152,0,1152,6,484,0,0,0,0,0
5,21.0,119500,7,1680,1972,1972,268.0,399,630,630,672,1302,6,264,0,0,0,0,0
5,60.0,107500,4,6600,1892,1965,0.0,994,994,1378,994,2372,11,432,287,0,0,0,0
7,78.0,162900,5,10140,1976,1976,0.0,638,832,832,832,1664,8,528,28,0,0,259,0
5,60.0,115000,7,8172,1955,1990,0.0,697,864,864,0,864,5,572,0,0,0,0,0
5,70.0,138500,5,8400,1968,1968,168.0,36,1052,1052,0,1052,5,288,0,0,0,0,0
5,80.0,155000,6,8700,1963,1963,148.0,344,1120,1128,0,1128,6,525,20,123,0,0,0
6,35.0,140000,5,3675,2005,2006,82.0,0,547,1072,0,1072,5,525,44,0,0,0,0
10,313.0,160000,5,63887,2008,2008,796.0,466,6110,4692,950,5642,12,1418,292,0,0,0,480
5,75.0,154000,7,7500,1959,1994,0.0,0,1246,1246,0,1246,6,305,0,0,0,0,0
7,,225000,5,10762,1999,1999,344.0,284,978,1005,978,1983,9,490,0,0,0,0,0
6,,177500,7,7500,1942,1950,0.0,224,771,753,741,1494,7,213,0,0,0,224,0
8,92.0,290000,5,10120,1994,1994,391.0,425,1165,1203,1323,2526,8,844,78,0,0,0,0
7,73.0,232000,5,8688,2005,2005,228.0,1616,1616,1616,0,1616,7,834,59,0,0,0,0
7,32.0,130000,5,3363,2004,2004,117.0,976,976,976,732,1708,7,380,40,0,0,0,0
9,108.0,325000,5,13173,2006,2007,300.0,80,1652,1652,0,1652,6,840,102,0,0,0,0
7,48.0,202500,5,6955,2005,2006,94.0,1368,1368,1368,0,1368,6,474,35,0,0,0,0
5,60.0,138000,5,8072,1994,1995,0.0,244,990,990,0,990,5,480,64,0,0,0,0
5,100.0,147000,7,12000,1948,2005,0.0,172,924,1122,0,1122,6,528,36,0,0,0,0
6,,179200,5,7153,1991,1991,88.0,78,1278,1294,0,1294,6,496,51,0,0,0,0
7,100.0,335000,8,17500,1959,2002,0.0,496,1902,1902,0,1902,7,567,207,162,0,0,0
7,68.0,203000,5,8814,2005,2007,80.0,349,1274,1274,0,1274,6,508,98,0,0,0,0
8,,302000,5,9572,1990,1990,336.0,971,1453,1453,1357,2810,9,750,0,0,0,0,0
9,108.0,333168,5,14774,1999,1999,165.0,1393,1393,1422,1177,2599,10,779,30,0,0,0,0
4,60.0,119000,6,8190,1954,1954,0.0,216,948,948,0,948,5,280,36,0,0,0,0
6,85.0,206900,5,11075,1969,1969,0.0,176,952,1092,1020,2112,9,576,0,0,0,0,0
8,61.0,295493,5,10226,2008,2008,270.0,1622,1622,1630,0,1630,8,860,42,0,0,0,0
7,47.0,208900,5,4230,2006,2007,0.0,1352,1352,1352,0,1352,5,466,241,0,0,0,0
8,,275000,5,14781,2001,2002,178.0,1753,1753,1787,0,1787,7,748,150,0,0,0,0
4,75.0,111000,5,10215,1954,1954,132.0,372,864,948,0,948,5,248,0,0,0,0,0
6,70.0,156500,3,8400,1957,1957,0.0,628,1478,1478,0,1478,6,442,0,0,0,216,0
3,,72500,6,6627,1949,1950,0.0,0,0,720,0,720,4,287,0,0,0,0,0
7,107.0,190000,5,10186,1992,1992,0.0,76,750,1061,862,1923,8,564,39,0,0,0,0
4,50.0,82500,7,5330,1940,1950,0.0,140,420,708,0,708,5,0,0,0,0,0,0
8,75.0,147000,5,9986,2006,2007,428.0,1795,1795,1795,0,1795,7,895,49,0,0,0,0
4,40.0,55000,4,3636,1922,1950,0.0,796,796,796,0,796,5,0,0,100,0,0,0
3,70.0,79000,6,4270,1931,2006,0.0,0,544,774,0,774,6,0,0,286,0,0,0
5,60.0,130500,9,6600,1982,2008,0.0,175,816,816,0,816,5,264,0,0,0,0,0
6,60.0,256000,7,10440,1920,1950,0.0,1017,1510,1584,1208,2792,8,520,547,0,0,480,0
7,63.0,176500,5,9084,1998,1998,0.0,935,935,955,677,1632,8,462,28,0,0,0,0
8,85.0,227000,5,10000,2006,2006,410.0,1588,1588,1588,0,1588,7,825,45,0,0,0,0
5,55.0,132500,5,10780,1976,1976,0.0,428,911,954,0,954,6,576,0,0,0,0,0
4,67.0,100000,6,8877,1938,1958,0.0,126,816,816,0,816,3,288,0,0,0,0,0
5,60.0,125500,6,7200,1938,1995,0.0,803,803,803,557,1360,6,297,65,190,0,0,0
5,24.0,125000,6,2368,1970,1970,312.0,0,765,765,600,1365,7,440,36,0,0,0,0
6,80.0,167900,5,9650,1977,1977,360.0,664,1350,1334,0,1334,6,630,16,0,0,0,0
5,87.0,135000,5,9246,1973,1973,564.0,1656,1656,1656,0,1656,8,506,211,0,0,0,0
4,153.0,52500,4,4118,1941,1950,0.0,693,693,693,0,693,4,0,20,0,0,0,0
7,95.0,200000,5,13450,2002,2002,0.0,216,916,920,941,1861,8,492,91,0,0,0,0
5,120.0,128500,7,9560,1972,1972,0.0,504,864,864,0,864,5,288,0,0,0,0,0
4,70.0,123000,5,8294,1971,1971,0.0,858,858,872,0,872,5,480,0,0,0,0,0
6,66.0,155000,5,13695,2003,2004,0.0,300,1114,1114,0,1114,6,576,78,0,0,0,0
8,,228500,5,9375,2002,2002,149.0,1284,1284,1284,885,2169,7,647,87,0,0,0,0
6,57.0,177000,6,7558,1928,1950,0.0,896,896,1172,741,1913,9,342,0,0,0,0,0
7,85.0,155835,5,11103,2006,2006,0.0,728,728,728,728,1456,8,440,0,0,0,0,0
4,50.0,108500,4,6000,1920,1950,0.0,710,960,960,0,960,5,308,0,168,0,0,0
7,,262500,7,20781,1968,2003,0.0,1203,1568,2156,0,2156,9,508,80,0,290,0,0
8,93.0,283463,5,15306,2006,2007,100.0,1652,1732,1776,0,1776,7,712,0,0,0,0,0
7,,215000,5,16196,1998,1998,0.0,39,1482,1494,0,1494,5,514,25,0,0,0,0
8,50.0,122000,5,5250,1872,1987,0.0,425,684,938,1215,2358,8,0,54,20,0,0,0
5,91.0,200000,5,11643,1969,1969,368.0,748,1248,1338,1296,2634,12,968,0,0,0,0,0
6,70.0,171000,6,9247,1962,1962,318.0,539,858,858,858,1716,8,490,84,0,0,120,0
6,50.0,134900,9,6000,1937,2000,0.0,698,698,786,390,1176,4,624,0,0,0,0,0
8,56.0,410000,5,14720,1995,1996,579.0,1217,2033,2053,1185,3238,9,666,86,0,0,0,0
7,,235000,5,10316,2000,2000,0.0,257,992,992,873,1865,7,839,184,0,0,0,0
7,102.0,170000,6,10192,1968,1992,143.0,570,570,1222,698,1920,8,487,98,0,0,0,0
5,,110000,5,9477,1966,1966,65.0,524,864,892,0,892,5,264,0,0,0,0,0
5,,149900,6,12537,1971,2008,0.0,344,1078,1078,0,1078,6,500,0,0,0,0,0
6,,177500,5,2117,2000,2000,216.0,378,756,769,804,1573,5,440,32,0,0,0,0
9,129.0,315000,5,16737,2004,2005,66.0,533,1980,1980,0,1980,8,770,45,0,0,0,0
5,51.0,189000,6,9842,1921,1998,0.0,612,612,990,1611,2601,8,621,0,301,0,0,0
7,124.0,260000,5,16158,2005,2005,16.0,256,1530,1530,0,1530,7,430,36,0,0,0,0
4,,104900,4,12513,1920,2007,0.0,715,715,1281,457,1738,7,368,0,0,0,0,0
6,73.0,156932,5,8499,2006,2007,0.0,616,616,616,796,1412,6,432,36,0,0,0,0
7,30.0,144152,5,3180,2005,2005,0.0,600,600,520,600,1200,4,480,166,0,0,0,0
7,,216000,5,7500,2000,2000,0.0,281,814,814,860,1674,7,663,96,0,0,0,0
7,68.0,193000,5,9179,1999,1999,158.0,240,873,882,908,1790,7,588,88,0,0,0,0
5,41.0,127000,6,2665,1977,1977,0.0,36,757,925,550,1475,6,336,26,0,0,0,0
6,,144000,5,4435,2003,2004,170.0,163,848,848,0,848,4,420,0,0,0,0,0
8,48.0,232000,5,10635,2003,2003,171.0,315,1657,1668,0,1668,8,502,262,0,0,0,0
4,90.0,105000,6,5400,1920,1950,0.0,420,840,840,534,1374,6,338,0,198,0,0,0
6,80.0,165500,6,9600,1955,1996,0.0,161,992,1661,0,1661,8,377,28,0,0,178,0
7,75.0,274300,6,9750,1998,1998,0.0,133,1108,1108,989,2097,8,583,170,0,0,0,0
10,,466500,5,11400,2001,2002,705.0,1351,2633,2633,0,2633,8,804,140,0,0,0,0
7,85.0,250000,5,10625,2005,2005,0.0,1026,1026,1026,932,1958,9,936,210,0,0,0,0
8,89.0,239000,5,10991,2007,2007,80.0,1571,1571,1571,0,1571,7,722,36,0,0,0,0
6,52.0,91000,5,6292,1930,1950,0.0,384,768,790,0,790,4,160,141,0,0,0,0
5,60.0,117000,5,10998,1941,1960,0.0,156,984,984,620,1604,6,660,68,0,0,0,0
6,21.0,83000,5,1953,1973,1973,408.0,174,483,483,504,987,5,264,0,0,0,0,0
5,73.0,167500,5,9735,2006,2007,0.0,384,384,754,640,1394,7,400,0,0,0,0,0
3,45.0,58500,3,8212,1914,1950,0.0,661,864,864,0,864,5,200,0,96,0,0,0
6,,237500,7,12925,1970,1970,0.0,340,1205,2117,0,2117,7,550,42,0,0,0,0
7,60.0,157000,7,7200,1920,1950,0.0,596,596,998,764,1762,8,576,0,221,0,0,0
5,,112000,7,25339,1918,2007,0.0,816,816,1416,0,1416,7,576,0,112,0,0,0
6,60.0,105000,5,9060,1939,1950,0.0,356,560,698,560,1258,6,280,0,0,0,0,0
4,40.0,125500,8,5436,1922,2007,0.0,61,796,796,358,1154,7,240,96,0,0,0,0
7,80.0,250000,5,16692,1978,1978,184.0,133,1392,1392,1392,2784,12,564,112,0,0,440,519
6,60.0,136000,7,8520,1916,1950,0.0,0,714,1664,862,2526,10,216,15,0,0,0,0
9,42.0,377500,5,14892,2006,2007,160.0,426,1746,1746,0,1746,7,758,39,0,0,0,0
